County,Region,Media Market,Total Registered Voters,Total Votes Cast,office,district,party,candidate,votes
Knox,Central,Columbus,"39,335","17,604",Governor,,D,Edward FitzGerald,"3,840"
Knox,Central,Columbus,"39,335","17,604",Governor,,R,John Kasich,"12,747"
Knox,Central,Columbus,"39,335","17,604",Governor,,G,Anita Rios,574
Knox,Central,Columbus,"39,335","17,604",Attorney General,,R,Mike DeWine,"12,439"
Knox,Central,Columbus,"39,335","17,604",Attorney General,,D,David Pepper,"4,724"
Knox,Central,Columbus,"39,335","17,604",Auditor of State,,L,Bob Bridges,955
Knox,Central,Columbus,"39,335","17,604",Auditor of State,,D,John Patrick Carney,"4,139"
Knox,Central,Columbus,"39,335","17,604",Auditor of State,,R,Dave Yost,"11,843"
Knox,Central,Columbus,"39,335","17,604",Secretary of State,,R,Jon Husted,"12,165"
Knox,Central,Columbus,"39,335","17,604",Secretary of State,,L,Kevin Knedler,959
Knox,Central,Columbus,"39,335","17,604",Secretary of State,,D,Nina Turner,"3,894"
Knox,Central,Columbus,"39,335","17,604",Treasurer of State,,R,Josh Mandel,"11,452"
Knox,Central,Columbus,"39,335","17,604",Treasurer of State,,D,Connie Pillich,"5,634"
Knox,Central,Columbus,"39,335","17,604",U.S. House of Representatives,07,R,Bob Gibbs,"13,549"
Knox,Central,Columbus,"39,335","17,604",State Senate,19,R,Kris Jordan,"11,799"
Knox,Central,Columbus,"39,335","17,604",State Senate,19,D,Neil Patel,"4,840"
Knox,Central,Columbus,"39,335","17,604",State House of Representatives,68,I,Randy Miller,"1,934"
Knox,Central,Columbus,"39,335","17,604",State House of Representatives,68,R,Margaret Ann Ruhl,"10,948"
Knox,Central,Columbus,"39,335","17,604",State House of Representatives,68,D,R. Joyce Skocic,"4,282"
